partition,bvid,text,pred_label,pred_raw_label,model_confidence,prob_positive,prob_neutral,prob_negative,lexicon_score,pos_cnt,neg_cnt,manual_override,manual_label
生活区,BV1Rjc4zJEvz,吔~,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,这个鹅卵石,中性,中性,0.83821372828716,0.059007916282837886,0.83821372828716,0.10277835543000219,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,张力,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,弹起来没绷住（,中性,中性,0.7721652631849871,0.12399243587390793,0.7721652631849871,0.10384230094110491,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,这是蛋神,中性,中性,0.8619017065431662,0.09325031265990319,0.8619017065431662,0.044847980796930455,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,世子之争向来如此,中性,中性,0.808561157455225,0.12748554583902025,0.808561157455225,0.06395329670575468,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,依旧i弟TV,中性,中性,0.7850191726261925,0.13880958118899406,0.7850191726261925,0.07617124618481344,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,省流：狸猫换太子,中性,中性,0.808561157455225,0.12748554583902025,0.808561157455225,0.06395329670575468,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,子恒爸：弹碎它,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款大蓝碗,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,一秒变异,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,省流：吃巴掌,中性,中性,0.7649860248685365,0.17158356661230093,0.7649860248685365,0.06343040851916264,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,请输入文本,中性,中性,0.808561157455225,0.12748554583902025,0.808561157455225,0.06395329670575468,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,这就有点剧本了,中性,中性,0.9048055307903409,0.06815019547242472,0.9048055307903409,0.027044273737234264,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,《化石》,中性,中性,0.8489549924193331,0.10642668292277345,0.8489549924193331,0.04461832465789349,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,这巴掌有力气,中性,中性,0.7536375199226899,0.12222820822616759,0.7536375199226899,0.12413427185114251,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,我以为三角洲打暗号呢,中性,中性,0.7922663849052209,0.06809207323613199,0.7922663849052209,0.13964154185864708,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,警告两次,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
生活区,BV1Rjc4zJEvz,同款电磁炉,中性,中性,0.8298303976192689,0.11666653676214725,0.8298303976192689,0.05350306561858392,0.0,0,0,False,
